HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","50856","CLEC4A","NP_057268.1","C-type lectin domain family 4 member A isoform 1","24928041, ","2016-07-28 14:35","Soluble DCIR has a lesser binding affinity to HIV-1 gp140 than soluble DC-SIGN "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","50489","CD207","NP_056532.4","C-type lectin domain family 4 member K","25070850, ","2016-07-28 14:34","Purified HIV-1 gp140 binds to langerin trimers on the surface of epidermal Langerhans cells via the carbohydrate recognition domain (amino-acid residues 250-310) in a Ca2+-dependent manner "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","17888880, ","2016-07-28 14:33","HIV-1 envelope protein gp140 oligomers enter cells by binding to the chemokine receptor CXCR4 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","801","CALM1","NP_008819.1","calmodulin","8226798, 8573130, 8780394, 9362478, 9658102, 16229872, 18370588","2016-07-28 14:32","The carboxyl-terminal domains (residues 768-788 and 826-854) of HIV-1 gp160 bind to calmodulin (CaM) "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","801","CALM1","NP_008819.1","calmodulin","8780394, 8862395, 9658102, 10625668, 16229872, 18370588, 22363329","2016-07-28 14:32","The calmodulin-binding domains in HIV-1 gp160 are involved in Fas-mediated apoptosis "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","808","CALM3","NP_005175.2","calmodulin","8226798, 8573130, 8780394, 9362478, 9658102, 16229872, 18370588","2016-07-28 14:32","The carboxyl-terminal domains (residues 768-788 and 826-854) of HIV-1 gp160 bind to calmodulin (CaM) "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","808","CALM3","NP_005175.2","calmodulin","8780394, 8862395, 9658102, 10625668, 16229872, 18370588","2016-07-28 14:32","The calmodulin-binding domains in HIV-1 gp160 are involved in Fas-mediated apoptosis "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","805","CALM2","NP_001734.1","calmodulin isoform 2","8226798, 8573130, 8780394, 9362478, 9658102, 16229872, 18370588","2016-07-28 14:32","The carboxyl-terminal domains (residues 768-788 and 826-854) of HIV-1 gp160 bind to calmodulin (CaM) "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","805","CALM2","NP_001734.1","calmodulin isoform 2","8780394, 8862395, 9658102, 10625668, 16229872, 18370588","2016-07-28 14:32","The calmodulin-binding domains in HIV-1 gp160 are involved in Fas-mediated apoptosis "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","821","CANX","NP_001737.1","calnexin precursor","20202930, ","2016-07-28 14:34","HIV-1 gp160 domains V1/V2, C2, and the C-terminus of V3 are required for its binding to calnexin "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","821","CANX","NP_001737.1","calnexin precursor","8550632, 8790377, 10873786, 11054427, 20202930","2016-07-28 14:33","The molecular chaperone calnexin binds to newly synthesized HIV-1 gp160; nonglycosylated gp160 is not associated with calnexin, suggesting a requirement for N-linked oligosaccharides on the newly synthesized protein for binding to occur "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","811","CALR","NP_004334.1","calreticulin precursor","8550632, ","2016-07-28 14:31","The ubiquitous eukaryotic protein calreticulin binds to newly synthesized HIV-1 gp160, suggesting that calreticulin might act as a chaperone "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","30835","CD209","NP_066978.1","CD209 antigen isoform 1","21957147, ","2016-07-28 14:33","Enrichment of oligomannose N-glycans on HIV-1 gp140 enhances DC-SIGN binding but reduces the subsequent transmission to target cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","30835","CD209","NP_066978.1","CD209 antigen isoform 1","22163292, ","2016-07-28 14:34","DC-SIGN binding to the HIV envelope protein effectively increases exposure of the CD4 binding site, which leads to enhance the relative rate of infection of the CD4-dependent strain "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","30835","CD209","NP_066978.1","CD209 antigen isoform 1","22687513, ","2016-07-28 14:33","CD4-linker-DC-SIGN fusion proteins enhance binding affinity to HIV-1 gp140 and gp120 in comparison to sCD4 and sDC-SIGN. These fusion proteins inhibit HIV-1 capture and transfer via DC-SIGN-expressing cells and iMDDCs "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","30835","CD209","NP_066978.1","CD209 antigen isoform 1","25793526, ","2016-07-28 14:34","Colorectal mucus binds DC-SIGN, which prevents HIV-1 gp140 from binding to DC-SIGN "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","26998","FETUB","NP_055190.2","fetuin-B isoform 1 precursor","1284814, ","2016-07-28 14:32","HIV-1 gp160 binds to the natural glycoprotein fetuin "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","2335","FN1","NP_997647.1","fibronectin isoform 1 precursor","1875953, 9443108","2016-07-28 14:33","HIV-1 gp160 and gp120 specifically recognize the C-terminal heparin-binding domain of fibronectin (Fn) and this binding inhibits the interaction of gp160/gp120 with soluble CD4 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","3105","HLA-A","NP_002107.3","HLA class I histocompatibility antigen, A-1 alpha chain precursor","17116886, ","2016-07-28 14:33","Epitope Env37-46 from HIV-1 gp160 binds strongly to HLA-A3 molecules and forms very stable complexes "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","3676","ITGA4","NP_000876.3","integrin alpha-4 isoform 1 preproprotein","25008916, ","2016-07-28 14:34","Little or no integrin alpha4beta7 binding is detected with multiple HIV-1 gp140s in human cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","3695","ITGB7","NP_000880.1","integrin beta-7 precursor","25008916, ","2016-07-28 14:34","Little or no integrin alpha4beta7 binding is detected with multiple HIV-1140s in human cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","12768012, 17003132, 21762802","2016-07-28 14:32","The cytoplasmic domain (residues 801-819) of gp41 binds to TIP47, a protein required for the transport of mannose-6-phosphate receptors from endosomes to the trans-Golgi network (TGN) "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","17003132, 18557900, 20070608, 21762802, 22363329","2016-07-28 14:33","TIP47 is a connector between HIV-1 Gag and Env and is required for Env incorporation into virions "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","20070608, 21762802, 22363329","2016-07-28 14:34","TIP47 is required for the colocalization of Gag and Env in HIV-1 assembly compartments of infected macrophages "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","5245","PHB","NP_002625.1","prohibitin isoform 1","19906925, ","2016-07-28 14:33","The C-terminal cytoplasmic domain (Env-CT) of HIV-1 Env specifically binds to the Phb1/Phb2 complex. Strong binding is dependent on Env residues 790-800. L799R/L800Q double mutation in Env severely inhibits its binding to the Phb1/Phb2 complex "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","11331","PHB2","NP_001138303.1","prohibitin-2 isoform 1","19906925, ","2016-07-28 14:33","The C-terminal cytoplasmic domain (Env-CT) of HIV-1 Env specifically binds to the Phb1/Phb2 complex. Strong binding is dependent on Env residues 790-800. L799R/L800Q double mutation in Env severely inhibits its binding to the Phb1/Phb2 complex "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","64714","PDIA2","NP_006840.2","protein disulfide-isomerase A2 precursor","20202930, ","2016-07-28 14:34","HIV-1 gp160 C1, V1/V2, and the CD4-binding domains are required for its binding to protein-disulfide isomerase (PDI) "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","6441","SFTPD","NP_003010.4","pulmonary surfactant-associated protein D precursor","25036364, ","2016-07-28 14:34","HIV-1 gp160 binds to surfactant protein D in a dose- and calcium-dependent manner "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1501294, 1520872, 1677023, 1678778, 1697332, 1727486, 1727497, 1979339, 1984054, 1985202, 2104682, 2111957, 2187500, 2190605, 2214026, 2523711, 2538547, 2545918, 2558687, 7504739, 7576930, 7688827, 7853478, 7903106, 8091666, 8151300, 8151301, 8178478, 8438588, 8560759, 8635586, 8661396, 8661397, 8738430, 8862276, 8882662, 8896248, 9269777, 9360974, 9499113, 10606089, 10873786, 11333908, 11414813, 14646564, 15033690, 15977243, 17083721, 17888880, 18508887, 18672260, 18715908, 18977142, 19020832, 21249232, 21346189, 21411542, 21444771, 21487012, 21593147, 21709254, 21909273, 22163292, 22163344, 22773820, 23514633, 23966389, 24075869, 24967714, 25395053, 25490553, 25941367","2016-07-28 14:31","HIV-1 glycoprotein gp160 binds to both cell surface receptor and soluble CD4 and the interaction of gp160 with CD4 results in virus-cell and cell-cell fusion "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1501294, 8151300","2016-07-28 14:32","Dimeric HIV-1 gp160 binds to two CD4 molecules "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","1501294, 8151300, 17888880, 23454641, 24068931, 25395053, 25512514, 25569572, 25589637","2016-07-28 14:31","HIV-1 gp160 molecules exist predominantly as a dimer, but higher forms corresponding to trimers and tetramers are also observed; multiple CD4 molecules bind to the gp160 oligomers "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21444771, ","2016-07-28 14:33","Binding gp140 to the synthetic CD4-mimicking mini protein leads to an outward domain shift of the three gp120 subunits, which diminishes gp120-gp41 interactions "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21444771, 22773820, 23267106, 23426631, 23757493, 24067980, 24068931","2016-07-28 14:33","A soluble HIV-1 Env trimeric construct may better expose crucial epitopes such as the CD4 binding site and V3, as well as epitopes in the vicinity of gp41, subsequent to conjugation with the synthetic CD4-mimicking mini protein "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22163292, ","2016-07-28 14:34","DC-SIGN increases the binding affinity of trimeric gp140 envelope glycoproteins to CD4 on permissive cell surface "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","22687513, ","2016-07-28 14:33","CD4-linker-DC-SIGN fusion proteins enhance binding affinity to HIV-1 gp140 and gp120 in comparison to sCD4 and sDC-SIGN. These fusion proteins inhibit HIV-1 capture and transfer via DC-SIGN-expressing cells and iMDDCs "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25490553, ","2016-07-28 14:34","HIV-1 heterotrimeric gp140 of inter- and intra-subtype combinations (subtype A, B, C, D and F) are shown to bind CD4 and a panel of neutralizing monoclonal antibodies with similar affinity to monovalent UG37 gp140 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9269777, 9344703","2016-07-28 14:33","HIV-1 gp160 alone or CD4/gp160 cross-linking induces tyrosine phosphorylation of intracellular substrates p59fyn, zap 70, and p95vav and also leads to ras activation "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","9443108, ","2016-07-28 14:33","HIV-1 gp160 and gp120 specifically recognize the C-terminal heparin-binding domain of fibronectin (Fn) and this binding inhibits the interaction of gp160/gp120 with soluble CD4 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","3371","TNC","NP_002151.2","tenascin precursor","24145401, ","2016-07-28 14:34","Preincubation of HIV-1 gp160 and gp120 glycoproteins with soluble CD4 enhances the TNC binding, whereas antibodies against the V3 loop of the Env protein block the TNC binding "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","binds","3371","TNC","NP_002151.2","tenascin precursor","24145401, ","2016-07-28 14:34","Tenascin-C (TNC), an extracellular matrix protein isolated from breast milk, has the HIV-1 neutralization activity by binding to HIV-1 gp160 and gp120 glycoproteins "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","3329","HSPD1","NP_002147.2","60 kDa heat shock protein, mitochondrial","10499815, ","2016-07-28 14:32","HIV-1 gp41 binds to heat-shock protein hsp60 through its extracellular domain (Env amino acids 539-684) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","801","CALM1","NP_008819.1","calmodulin","8226798, 8312049, 11072229, 23077317, 23705972","2016-07-28 14:32","The carboxyl terminus (amino acid residues 768-788 and 828-855) of HIV-1 gp41 binds efficiently to purified calmodulin (CaM) and inhibits in vitro CaM-mediated stimulation of phosphodiesterase activity "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","808","CALM3","NP_005175.2","calmodulin","8226798, 8312049, 11072229, 23077317","2016-07-28 14:31","The carboxyl terminus (amino acid residues 768-788 and 828-855) of HIV-1 gp41 binds efficiently to purified calmodulin (CaM) and inhibits in vitro CaM-mediated stimulation of phosphodiesterase activity "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","805","CALM2","NP_001734.1","calmodulin isoform 2","8226798, 8312049, 11072229, 23077317","2016-07-28 14:31","The carboxyl terminus (amino acid residues 768-788 and 828-855) of HIV-1 gp41 binds efficiently to purified calmodulin (CaM) and inhibits in vitro CaM-mediated stimulation of phosphodiesterase activity "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","857","CAV1","NP_001744.2","caveolin-1 isoform alpha","15539149, 17197700, 19010547, 20392844","2016-07-28 14:32","HIV-1 gp41 forms a stable complex with caveolin-1 through its amino-acid residues 623-631 in HIV-infected cells; antibodies to the caveolin-1 binding domain in gp41 inhibit virus infectivity "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","857","CAV1","NP_001744.2","caveolin-1 isoform alpha","17197700, ","2016-07-28 14:33","Amino acid residues 61-101 of caveolin 1 are involved in the binding of caveolin 1 to the N36(L8)C34 domain of gp41 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","712","C1QA","NP_057075.1","complement C1q subcomponent subunit A precursor","1744579, 7507842, 7739575, 8245486, 8252810, 9052718, 9223728, 9444979, 10504397, 11318594, 12396016","2016-07-28 14:33","Three sites (amino acids 526-538, 590-613 and 625-655) of the cell-external part of HIV-1 gp41 bind both HIV-1 gp120 and C1q "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","712","C1QA","NP_057075.1","complement C1q subcomponent subunit A precursor","1744579, 9052718, 9223728, 9444979, 9780209","2016-07-28 14:33","HIV-1 gp41 (amino acid residues 561-575, 591-605 and 601-620) binds to complement C1q and activates the C1 complex in a dose- and time-dependent manner "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","713","C1QB","NP_000482.3","complement C1q subcomponent subunit B precursor","1744579, 7507842, 7739575, 8245486, 8252810, 10504397, 11318594, 12396016","2016-07-28 14:32","Three sites (amino acids 526-538, 590-613 and 625-655) of the cell-external part of HIV-1 gp41 bind both HIV-1 gp120 and C1q "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","713","C1QB","NP_000482.3","complement C1q subcomponent subunit B precursor","1744579, 9780209","2016-07-28 14:33","HIV-1 gp41 (amino acid residues 561-575, 591-605 and 601-620) binds to complement C1q and activates the C1 complex in a dose- and time-dependent manner "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","714","C1QC","NP_758957.2","complement C1q subcomponent subunit C precursor","1744579, ","2016-07-28 14:33","HIV-1 gp41 (amino acid residues 561-575, 591-605 and 601-620) binds to complement C1q and activates the C1 complex in a dose- and time-dependent manner "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","714","C1QC","NP_758957.2","complement C1q subcomponent subunit C precursor","1744579, 7507842, 7739575, 8245486, 8252810, 10504397, 11318594, 12396016","2016-07-28 14:32","Three sites (amino acids 526-538, 590-613 and 625-655) of the cell-external part of HIV-1 gp41 bind both HIV-1 gp120 and C1q "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","29924","EPN1","NP_037465.2","epsin-1 isoform c","18375383, ","2016-07-28 14:34","Amino acids 470-499 in Epsin-1 are required for its binding to the gp41 core formed by the polypeptide N36(L8)C34 and interact with recombinant soluble gp41 containing the core structure "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","2335","FN1","NP_997647.1","fibronectin isoform 1 precursor","8173552, ","2016-07-28 14:33","Fibronectin (FN) binds to HIV-1 glycoproteins, including gp41 and gp120; preincubation with antibodies against FN abolishes this binding "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","972","CD74","NP_004346.1","HLA class II histocompatibility antigen gamma chain isoform b","22039051, ","2016-07-28 14:34","HIV-1 gp41 is able to activate the ERK/MAPK pathway by binding to CD74 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","1667","DEFA1","NP_004075.1","neutrophil defensin 1 preproprotein","22733823, 23785290","2016-07-28 14:34","HNP-1 inhibits trimerization of the HIV-1 gp41 N-terminal coiled coil domain and binds to both the C-terminal domain and the 6-helix bundle structure "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","12768012, 21762802, 23077317, 23705972","2016-07-28 14:32","The cytoplasmic domain (residues 801-819) of gp41 binds to TIP47, a protein required for the transport of mannose-6-phosphate receptors from endosomes to the trans-Golgi network (TGN) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","10226","PLIN3","NP_005808.3","perilipin-3 isoform 1","17003132, 18557900, 20070608, 21762802, 23077317, 23705972","2016-07-28 14:33","TIP47 is a connector between HIV-1 Gag and Env and is required for Env incorporation into virions "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","10567","RABAC1","NP_006414.2","prenylated Rab acceptor protein 1","11739697, 15914857, 23077317, 23705972","2016-07-28 14:32","HIV-1 gp41 colocalizes and binds to prenylated Rab acceptor 1 (PRA1) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","3998","LMAN1","NP_005561.1","protein ERGIC-53 precursor","12941144, ","2016-07-28 14:31","DC-SIGN and MBL bind primarily to glycans on HIV-1 gp120gp41; preincubation of CXCR4-, CCR5- or dual-tropic HIV-1 strains with MBL prevents DC-SIGN-mediated trans infection of T cells "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","6441","SFTPD","NP_003010.4","pulmonary surfactant-associated protein D precursor","25036364, ","2016-07-28 14:34","HIV-1 gp41 binds to surfactant protein D in a dose- and calcium-dependent manner "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","9185","REPS2","NP_004717.2","ralBP1-associated Eps domain-containing protein 2 isoform 1","23741527, ","2016-07-28 14:34","The N36(L8)C34 region (amino acids 29-155) of HIV-1 gp41 binds the C-terminal region (amino acids 462-521; C60) of POB1 protein. The C60 peptide inhibits gp41-mediated membrane fusion and HIV-1 infection "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","213","ALB","NP_000468.1","serum albumin preproprotein","8312056, ","2016-07-28 14:33","N-terminal gp41 peptide binds as an alpha helix (residues 519-536) to fatty acid sites on human serum albumin (HSA) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","19851458, ","2016-07-28 14:34","In resting CD4 T cells, only the HIV envelope-mediated entry, but not the VSV-G-mediated endocytosis, can lead to viral DNA synthesis and nuclear migration "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","21041720, ","2016-07-28 14:34","CIITA-mediated enhancement of HIV-1 infection is gp120/gp41/CD4-dependent and occurs at the early steps in the infection cycle "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","23217195, ","2016-07-28 14:34","A bivalent HIV-1 inactivator 2DLT by linking the D1D2 domain of CD4 to HIV-1 fusion inhibitor T1144 induces the formation of the gp41 prehairpin fusion-intermediate (PFI) and the T1144 domain in 2DLT then binds to the exposed PFI "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","24931470, 25007222","2016-07-28 14:34","CD4 binding to HIV-1 gp120/gp41 trimers results in significant conformational changes in M150 and M161 in gp120 V1/V2 and F316 in gp120 V3, but causes little changes in M104, M95, and the triad of gp41 leucines "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","920","CD4","NP_000607.1","T-cell surface glycoprotein CD4 isoform 1 precursor","25972534, ","2016-07-28 14:34","Enhanced CD4 binding activity of HIV-1 isolate R3A gp120/gp41 contributes to activate plasmacytoid dendritic cells (pDCs) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","7096","TLR1","NP_003254.2","toll-like receptor 1 precursor","26347747, ","2016-07-28 14:35","HIV-1 gp41 binds TLR1 (from TZM-bl-2 cell lysates) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","7097","TLR2","NP_003255.2","toll-like receptor 2 precursor","25265071, ","2016-07-28 14:34","The binding of soluble TLR2 to HIV-1 MA, CA, or gp41 inhibits the nuclear translocation of NFKB p65 subunit and downregulates IL-8 and CCR5 expression, leading to inhibition of HIV-1 infection in cells "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","7097","TLR2","NP_003255.2","toll-like receptor 2 precursor","26347747, ","2016-07-28 14:35","HIV-1 gp41 binds TLR2 (from TZM-bl-2 cell lysates) "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","9559","VPS26A","NP_004887.2","vacuolar protein sorting-associated protein 26A isoform 1","25393110, ","2016-07-28 14:34","The gp41 cytoplasmic tail binds directly to retromer components VPS26 and VPS35 in HIV-1-infected cells "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","binds","55737","VPS35","NP_060676.2","vacuolar protein sorting-associated protein 35","25393110, ","2016-07-28 14:34","The gp41 cytoplasmic tail binds directly to retromer components VPS26 and VPS35 in HIV-1-infected cells "

