HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","24155926, ","2016-07-28 14:34","HIV-1 gp120 induces mucus formation through CXCR4 on normal human bronchial epithelial cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","24318111, ","2016-07-28 14:34","The interaction of CXCR4 with HIV-1 gp120 mediates gp120-induced CXCR3 and EMAP2 expression in human lung microvascular endothelial cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","24778234, ","2016-07-28 14:34","CCR5 expression inhibits HIV-1 gp120-mediated early actin rearrangement and -induced LIMK1 activation and cofilin phosphorylation in CD4/CXCR4 expressing 293T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","25231990, ","2016-07-28 14:35","SMS2, but not SMS1, is involved in enhancement of HIV-1 gp120/gp41-mediated membrane fusion through CD4 receptor and CCR5/CXCR4 coreceptors "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","25313689, ","2016-07-28 14:34","Positively charged Lys/Arg at position 322 in the V3 of gp120 and negatively charged Asp/Glu at position 440 in in the C4 of gp120 occur more frequently in CXCR4-using viruses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","25688986, ","2016-07-28 14:34","HIV-1 gp120 enhances CCL-21-induced CD4+ T cell chemotaxis in a CXCR4- and CD4-dependent manner "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","25688986, ","2016-07-28 14:34","HIV-1 gp120 interacts with CD4 and CXCR4 to enhance CCR7-dependent human CD4+ T cell migration "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","8976200, 9031325, 9359702, 9632631, 9653051, 9653130, 9658081, 9770524, 10393974, 10602722, 10651866, 11162626, 11595336, 11877445, 12713058, 12832058, 12834106, 12871111, 12873764, 12873765, 12963807, 14576059, 14990703, 15113900, 15183061, 15279544, 15351504, 15585836, 15710459, 15748209, 15992849, 16005638, 16188969, 16306611, 17346946, 18242797, 19057930, 19339953, 19540208, 19885584, 20018238, 20842205, 21188555, 21459858, 22101518, 23692808, 25785610","2016-07-28 14:33","The entry of T cell-tropic HIV-1 isolates is blocked by SDF-1 or CXCR4 antagonists, which bind to CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9151868, 9653051, 10074122, 10329539, 10825158, 10860877, 11551942, 12502809, 16188969","2016-07-28 14:32","The first (residues 1-39) and third (residues 176-202) extracellular domains of human CXCR4 are required for the functional interaction with HIV-1 gp120; HIV-1 strains have different requirements for their interaction with CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9184207, 9261451, 9600268, 9653051, 10329539, 10357469, 10544150, 10801487, 11069996, 11118068, 11153675, 11278567, 12368322, 12490404, 15890935, 16378977, 16942785, 17328229, 17329448, 17582634, 17640743, 18480460, 18753930, 18815295, 19692474, 20921899, 20923564, 21152581, 21188555, 21513481, 21555814, 21676905, 21760891, 21835796, 21994672, 22157596, 22292949, 22313935, 22657741, 22728273, 22732432, 22830600, 22954962, 23297034, 23341955, 23369572, 23446039, 23672855, 23745959, 23925152, 24027570, 24048002, 24148007, 24215935, 24763408, 25265194","2016-07-28 14:32","The specific amino acids 298-329 in the V3 loop of HIV-1 gp120 that determine cellular tropism also regulate chemokine coreceptor (CCR5 or CXCR4) preference for cell entry by the virus "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9614108, ","2016-07-28 14:32","Conversion of Asp-187 to the neutral amino acid Val in the second extracellular loop of CXCR4, which is a coreceptor for dual-tropic and T-tropic strains of HIV-1, unmasked activity with M-tropic gp120 in fusion and infection experiments "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9696823, ","2016-07-28 14:32","An HIV-1 gp120 mutant with a deletion of amino acids E61 to S85 in its C1 region exhibits a strong interaction with CXCR4, although CD4 binding is undetectable "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9721247, 10801487, 11333905, 11356952, 16702010, 16966601, 17202224, 17507467, 17507486, 21071054, 23341955","2016-07-28 14:32","The interaction of HIV-1 gp120 with CXCR4 is inhibited by neutralizing monoclonal antibodies that prevent the interaction of gp120 with CD4 and by antibodies specific for the gp120 V2 and V3 loops "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","9744279, ","2016-07-28 14:32","The death rate of CD8+ T cells by apoptosis, which is induced by HIV-1 gp120 from CXCR4-tropic HIV strains or by the ligand of the chemokine receptor CXCR4 (SDF-1), is increased markedly during HIV infection of peripheral blood mononuclear cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","10663","CXCR6","NP_006555.1","C-X-C chemokine receptor type 6","10877489, 15053339, 15992849, 16470129, 20854195, 20921899, 22086059, 22842622","2016-07-28 14:33","Some HIV-1 isolates are able to use CCR5/Bonzo as HIV-1 gp120 coreceptors for entry into cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","10663","CXCR6","NP_006555.1","C-X-C chemokine receptor type 6","11711593, ","2016-07-28 14:32","Coexpression of DC-SIGN enables some HIV-1 isolates to use alternate HIV-1 gp120 coreceptors like STRL33 to infect cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1179","CLCA1","NP_001276.2","calcium-activated chloride channel regulator 1 precursor","10758170, 21762802","2016-07-28 14:33","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","9635","CLCA2","NP_006527.1","calcium-activated chloride channel regulator 2 precursor","10758170, ","2016-07-28 14:32","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","22802","CLCA4","NP_036260.2","calcium-activated chloride channel regulator 4 precursor","10758170, ","2016-07-28 14:32","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3778","KCNMA1","NP_002238.2","calcium-activated potassium channel subunit alpha-1 isoform b","10758170, ","2016-07-28 14:33","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","10242","KCNMB2","NP_005823.1","calcium-activated potassium channel subunit beta-2","10758170, ","2016-07-28 14:33","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","27094","KCNMB3","NP_741979.1","calcium-activated potassium channel subunit beta-3 isoform a","10758170, ","2016-07-28 14:33","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","27345","KCNMB4","NP_055320.4","calcium-activated potassium channel subunit beta-4","10758170, ","2016-07-28 14:33","HIV-1 gp120 from both CCR5- and CXCR4-tropic HIV-1 strains opens calcium-activated potassium (K(Ca)), chloride, and calcium-permeant nonselective cation channels in macrophages; these signals are mediated by CCR5 and CXCR4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1047","CLGN","NP_004353.1","calmegin precursor","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with calmegin (CLGN) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","811","CALR","NP_004334.1","calreticulin precursor","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with calreticulin (CALR) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","813","CALU","NP_001210.1","calumenin isoform a precursor","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with calumenin (CALU) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5566","PRKACA","NP_002721.1","cAMP-dependent protein kinase catalytic subunit alpha isoform Calpha1","12972513, ","2016-07-28 14:32","The exposure of CD4+ T cells to HIV gp120 results in a long-lasting hyporesponsiveness to antigen stimulation through protein kinase A-mediated signaling "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5566","PRKACA","NP_002721.1","cAMP-dependent protein kinase catalytic subunit alpha isoform Calpha1","22114277, ","2016-07-28 14:34","HIV-1 gp120 activates forward trafficking and surface clustering of NMDA receptors in membrane microdomains by a PKA-dependent phosphorylation of the NR1 C-terminal Ser897, followed by a PKC-dependent phosphorylation of Ser896 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5567","PRKACB","NP_002722.1","cAMP-dependent protein kinase catalytic subunit beta isoform 2","12972513, ","2016-07-28 14:32","The exposure of CD4+ T cells to HIV gp120 results in a long-lasting hyporesponsiveness to antigen stimulation through protein kinase A-mediated signaling "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5567","PRKACB","NP_002722.1","cAMP-dependent protein kinase catalytic subunit beta isoform 2","22114277, ","2016-07-28 14:34","HIV-1 gp120 activates forward trafficking and surface clustering of NMDA receptors in membrane microdomains by a PKA-dependent phosphorylation of the NR1 C-terminal Ser897, followed by a PKC-dependent phosphorylation of Ser896 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5568","PRKACG","NP_002723.2","cAMP-dependent protein kinase catalytic subunit gamma","12972513, ","2016-07-28 14:32","The exposure of CD4+ T cells to HIV gp120 results in a long-lasting hyporesponsiveness to antigen stimulation through protein kinase A-mediated signaling "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5568","PRKACG","NP_002723.2","cAMP-dependent protein kinase catalytic subunit gamma","22114277, ","2016-07-28 14:34","HIV-1 gp120 activates forward trafficking and surface clustering of NMDA receptors in membrane microdomains by a PKA-dependent phosphorylation of the NR1 C-terminal Ser897, followed by a PKC-dependent phosphorylation of Ser896 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5573","PRKAR1A","NP_002725.1","cAMP-dependent protein kinase type I-alpha regulatory subunit isoform a","12972513, ","2016-07-28 14:32","The exposure of CD4+ T cells to HIV gp120 results in a long-lasting hyporesponsiveness to antigen stimulation through protein kinase A-mediated signaling "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5576","PRKAR2A","NP_004148.1","cAMP-dependent protein kinase type II-alpha regulatory subunit isoform a","12972513, ","2016-07-28 14:32","The exposure of CD4+ T cells to HIV gp120 results in a long-lasting hyporesponsiveness to antigen stimulation through protein kinase A-mediated signaling "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1268","CNR1","NP_057167.2","cannabinoid receptor 1 isoform a","24148086, ","2016-07-28 14:34","CB1 or CB2 receptor agonists significantly inhibit HIV-1 gp120-induced decrease proliferation and increase apoptosis of human neural progenitor cells (hNPCs), indicating that CB1 or CB2 receptors are required for the effects of gp120 on hNPCs "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1269","CNR2","NP_001832.1","cannabinoid receptor 2","24147028, 25015040","2016-07-28 14:34","Upregulation of the human proteins CCL2, CX3CL1, IL-1beta, and CXCL10 by HIV-1 gp120 involves CB2 receptor in mesencephalic neuronal/glial culture model "
